config,nrh,workload,ramulator.normalized_ipc,ramulator.normalized_read_latency,ramulator.normalized_stall_cycles,ramulator.normalized_rbmpki,ramulator.preventive_refreshes_channel_0_core
CoMeT500-3,500,450.soplex,0.9864780296026698,1.0242773645401824,1.0218784308744753,1.0002544707885084,21104.0
CoMeT500-4,500,450.soplex,0.9835876873586834,1.0318477172394234,1.0266370888396972,1.0005651006475842,25062.0
CoMeT500-5,500,450.soplex,0.981538137151404,1.0349907337088922,1.0299562617221836,1.0003743938037826,29542.0
CoMeT250-1,250,450.soplex,0.9864474903545928,1.0247444689728062,1.021920551480092,1.0003387093943594,21064.0
CoMeT250-2,250,450.soplex,0.9789886318468245,1.0412424183051918,1.0342163549448107,1.000143907618329,33460.0
CoMeT250-3,250,450.soplex,0.9709046738029711,1.0548881010812716,1.0477473206286314,1.0007920768911274,46668.0
CoMeT250-4,250,450.soplex,0.9643344532901854,1.068876034266303,1.0589850111995522,1.0004135881551162,57314.0
CoMeT250-5,250,450.soplex,0.9580364482800771,1.0820032882593171,1.0698642081202325,1.000466237283773,67954.0
CoMeT125-1,125,450.soplex,0.9704035936730862,1.054943047420408,1.0486354228894303,1.0008798254388889,46674.0
CoMeT125-2,125,450.soplex,0.954858127115532,1.0885392164000303,1.0754101287607727,1.0004118331841607,73134.0
CoMeT125-3,125,450.soplex,0.9410648627231849,1.11621065957438,1.0998635274530306,1.0006487542631168,97824.0
CoMeT125-4,125,450.soplex,0.9256323984784953,1.1483152077386112,1.1281210883527222,1.0012752788941341,125690.0
CoMeT125-5,125,450.soplex,0.9130982819252262,1.1799021197738377,1.1517751436980825,1.0013109633035573,150828.0
Baseline0,0,wc_8443,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,wc_8443,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,wc_8443,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,wc_8443,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,wc_8443,0.996740659115235,1.0051213281648699,1.0067354224070515,0.9999811982363949,2152.0
CoMeT1000-5,1000,wc_8443,0.9965016966567353,1.0059123667918937,1.007236748618589,0.9997520517424536,2210.0
CoMeT500-1,500,wc_8443,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,wc_8443,0.995090480491243,1.0079884149655083,1.0101643409393795,0.9999753226852682,3236.0
CoMeT500-3,500,wc_8443,0.9943728473978853,1.0092483372720125,1.011665407953387,1.0000340781965351,3718.0
CoMeT500-4,500,wc_8443,0.9891342097228802,1.0237226338924714,1.0226074891734658,1.0001927180769559,11518.0
CoMeT500-5,500,wc_8443,0.9891632334598354,1.0218405111388136,1.0225797443829194,0.9998660374343113,12810.0
CoMeT250-1,250,wc_8443,0.9943728473978853,1.0092483372720125,1.011665407953387,1.0000340781965351,3718.0
CoMeT250-2,250,wc_8443,0.9878410814834627,1.0262925739292241,1.025370131857381,0.9998977654103957,13984.0
CoMeT250-3,250,wc_8443,0.9829600912361193,1.0353014756304078,1.0357312392732891,0.9997720286162844,17638.0
CoMeT250-4,250,wc_8443,0.9772019660450117,1.0480812635789298,1.0480877773437307,0.9999811982363949,26340.0
CoMeT250-5,250,wc_8443,0.9739375384666301,1.0568674369679139,1.055164851000453,0.9996827202391585,29406.0
CoMeT125-1,125,wc_8443,0.9829600912361193,1.035301396573979,1.035731260371989,0.9997720286162844,17638.0
CoMeT125-2,125,wc_8443,0.9724714816370439,1.0585160006786203,1.058362169102494,1.0000329030863095,30728.0
CoMeT125-3,125,wc_8443,0.9630856016872655,1.0795210434773994,1.07901235297239,0.999836659678678,42936.0
CoMeT125-4,125,wc_8443,0.9523858975712605,1.1058095328244664,1.1030783319831923,0.9995628589961741,56598.0
CoMeT125-5,125,wc_8443,0.9439525659526767,1.1252874821154595,1.1224102057787861,1.0001457136679424,67904.0
Baseline0,0,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT1000-5,1000,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT500-1,500,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT500-3,500,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT500-4,500,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT500-5,500,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT250-1,250,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT250-2,250,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT250-3,250,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT250-4,250,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT250-5,250,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT125-1,125,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT125-2,125,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT125-3,125,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT125-4,125,401.bzip2,1.0,1.0,1.0,1.0,0.0
CoMeT125-5,125,401.bzip2,1.0,1.0,1.0,1.0,0.0
Baseline0,0,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT1000-5,1000,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT500-1,500,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT500-3,500,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT500-4,500,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT500-5,500,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT250-1,250,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT250-2,250,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT250-3,250,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT250-4,250,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT250-5,250,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT125-1,125,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT125-2,125,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT125-3,125,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT125-4,125,544.nab,1.0,1.0,1.0,1.0,0.0
CoMeT125-5,125,544.nab,1.0,1.0,1.0,1.0,0.0
Baseline0,0,429.mcf,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,429.mcf,0.9903484178409179,1.0066642538654837,1.0122236055371403,0.9998773918720874,33218.0
CoMeT1000-2,1000,429.mcf,0.9850031574190397,1.0102653837407376,1.019175327315915,1.0000105511377009,50300.0
CoMeT1000-3,1000,429.mcf,0.9797457213164935,1.0153225908402768,1.0251740724949487,1.0000004884785971,70652.0
CoMeT1000-4,1000,429.mcf,0.9759149724845915,1.0180526635683493,1.0300939937364677,1.000040836810731,83928.0
CoMeT1000-5,1000,429.mcf,0.9718880676752079,1.0222198925359345,1.035501019872818,1.0001977361361714,99802.0
CoMeT500-1,500,429.mcf,0.9792689015138266,1.0153776032104078,1.026213445342216,1.000103264375461,72856.0
CoMeT500-2,500,429.mcf,0.9690419110643689,1.0236085250976015,1.039153109615015,1.000004298611656,110834.0
CoMeT500-3,500,429.mcf,0.9587990355147733,1.0316733406553178,1.0529834071672934,1.0000751280082587,149808.0
CoMeT500-4,500,429.mcf,0.9499536225324389,1.039407096633484,1.0642855263257538,1.0001474228406535,184834.0
CoMeT500-5,500,429.mcf,0.9408759904035262,1.0462725628550396,1.076852676170605,1.000206724142361,220670.0
CoMeT250-1,250,429.mcf,0.9581505510850066,1.0322916008668892,1.0536096884938697,1.0001873803899093,153452.0
CoMeT250-2,250,429.mcf,0.9385779912111127,1.048435100382795,1.0800214963654076,1.000246486300178,230358.0
CoMeT250-3,250,429.mcf,0.9204962242105927,1.0644807453874257,1.1057366209447939,1.0003427165838386,307104.0
CoMeT250-4,250,429.mcf,0.9023540122272916,1.0800019908440044,1.1325479357634942,1.000434159777246,387654.0
CoMeT250-5,250,429.mcf,0.8865885671026629,1.09444570456223,1.1567858270740816,1.000423608639545,462275.0
CoMeT125-1,125,429.mcf,0.9192754917827136,1.0653835122182287,1.1074442557719149,1.0003700713852852,312306.0
CoMeT125-2,125,429.mcf,0.8846050030635797,1.0964849045238723,1.1598146097764073,1.000542797417277,473180.0
CoMeT125-3,125,429.mcf,0.8544931583493254,1.1270789838217299,1.208420179167057,1.0006582737576692,625160.0
CoMeT125-4,125,429.mcf,0.8221223290124711,1.162729767057205,1.2650290305048806,1.0008446771903845,807178.0
CoMeT125-5,125,429.mcf,0.7928532263603948,1.1993927967716627,1.3198350351462755,1.0010586308159848,988715.0
Baseline0,0,505.mcf,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,505.mcf,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,505.mcf,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,505.mcf,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,505.mcf,1.0,0.9999235632333586,1.0000009551760816,1.0000312849783441,14.0
CoMeT1000-5,1000,505.mcf,1.0,1.0000538492238256,1.0000003313876202,1.0000347610870488,14.0
CoMeT500-1,500,505.mcf,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,505.mcf,0.9993989172650458,1.001942028669179,1.001219233534743,1.0006952217409744,320.0
CoMeT500-3,500,505.mcf,0.9990965301403207,1.0007815202855481,1.001818694246226,1.000521416305731,640.0
CoMeT500-4,500,505.mcf,0.9985394412788071,1.003032122181606,1.0029579464041734,1.0015538205910777,898.0
CoMeT500-5,500,505.mcf,0.9984854818270619,1.0025375441266888,1.0030613783284426,1.0003198020008484,1210.0
CoMeT250-1,250,505.mcf,0.9990965301403207,1.0007815202855481,1.001818694246226,1.000521416305731,640.0
CoMeT250-2,250,505.mcf,0.9975919393776411,1.0036520078368991,1.0048554134370506,1.0000208566522293,1634.0
CoMeT250-3,250,505.mcf,0.9965668718827166,1.0059432412223916,1.0068605034729228,1.0014147762428827,2286.0
CoMeT250-4,250,505.mcf,0.9954863086486747,1.007352364754859,1.0091623218825656,1.0005040357622064,3076.0
CoMeT250-5,250,505.mcf,0.9946081351701898,1.0091089320883677,1.0109460449881698,1.0016129144390604,3456.0
CoMeT125-1,125,505.mcf,0.9965668718827166,1.0059432412223916,1.0068605034729228,1.0014147762428827,2286.0
CoMeT125-2,125,505.mcf,0.9937153292406605,1.0101916993236737,1.0127752071845149,1.0023185645061494,4032.0
CoMeT125-3,125,505.mcf,0.9914183997269177,1.0132141690808234,1.017481554672661,1.003027690681943,5606.0
CoMeT125-4,125,505.mcf,0.9888935856846088,1.0165759954725782,1.0226846716968188,1.002513226593622,7332.0
CoMeT125-5,125,505.mcf,0.9866463580018037,1.0192975226356962,1.0273328314175425,1.0049638832305565,8726.0
Baseline0,0,wc_map0,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,wc_map0,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,wc_map0,0.9999303682304349,0.9998822373489014,1.000144360354631,1.0002566918631022,18.0
CoMeT1000-3,1000,wc_map0,0.9994647066676609,1.0002738177754005,1.0011029692774631,0.9999179523725246,424.0
CoMeT1000-4,1000,wc_map0,0.9964750715935362,1.006158094491012,1.0072672486364622,0.9999531156414426,2510.0
CoMeT1000-5,1000,wc_map0,0.9970739083569264,1.0047992967161823,1.0060316137020864,0.9996905632335205,2374.0
CoMeT500-1,500,wc_map0,0.9994647066676609,1.0002738177754005,1.0011029692774631,0.9999179523725246,424.0
CoMeT500-2,500,wc_map0,0.995377196502228,1.0096826108414527,1.0095428523799475,0.9999132639366686,3682.0
CoMeT500-3,500,wc_map0,0.9942357879458465,1.0115605641401384,1.011912914909484,0.9997937088223471,4508.0
CoMeT500-4,500,wc_map0,0.9896103135833322,1.0237319331158665,1.0215693399900334,0.9997726108609959,11488.0
CoMeT500-5,500,wc_map0,0.9887691989250706,1.027465529029198,1.023336161508051,0.9997081448679795,13034.0
CoMeT250-1,250,wc_map0,0.9942357879458465,1.0115605641401384,1.011912914909484,0.9997937088223471,4508.0
CoMeT250-2,250,wc_map0,0.9881728958636162,1.0276072510680443,1.0245939702599645,0.9996870469066286,13898.0
CoMeT250-3,250,wc_map0,0.9834341262113714,1.0356761931559038,1.034611841141322,0.9999331897890555,18090.0
CoMeT250-4,250,wc_map0,0.9783749786630132,1.048132149665121,1.0454093794954769,0.9996436788749631,26082.0
CoMeT250-5,250,wc_map0,0.9746644396193144,1.0549014877596445,1.0534126186333295,0.9997046285410877,29676.0
CoMeT125-1,125,wc_map0,0.9833598807847636,1.0367685657300207,1.0347708093889811,0.9999378782249113,18078.0
CoMeT125-2,125,wc_map0,0.973356508237591,1.0579251172869868,1.0562447893886588,0.9994397319152379,30928.0
CoMeT125-3,125,wc_map0,0.9634786958469709,1.0785641753198016,1.0778863933889664,1.0001816768894103,43120.0
CoMeT125-4,125,wc_map0,0.9534889151397073,1.103854292991109,1.1002290295469472,0.9995827292088382,56510.0
CoMeT125-5,125,wc_map0,0.9444203991633495,1.1227938699015616,1.1209265486844922,0.999601482952261,68200.0
Baseline0,0,bfs_cm2003,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,bfs_cm2003,0.9310230345124817,1.0649152243546391,1.2110562032437628,1.0001346141928784,782402.0
CoMeT1000-2,1000,bfs_cm2003,0.9803819687087121,1.016755332199366,1.0698730007467567,1.0000639275178014,192072.0
CoMeT1000-3,1000,bfs_cm2003,0.9916102970452401,1.0067743730913952,1.035154388666449,1.0001469946021642,94808.0
CoMeT1000-4,1000,bfs_cm2003,0.9481358878995304,1.0356776273363457,1.3020037838398435,1.0010471914574992,567034.0
CoMeT1000-5,1000,bfs_cm2003,0.9594522155486693,1.0252907789671581,1.2661388457683709,1.0009113255688291,484292.0
CoMeT500-2,500,bfs_cm2003,0.8504517654529588,1.1295613292477762,1.681644356963598,1.0011067494190822,1774954.0
CoMeT500-3,500,bfs_cm2003,0.9149917336850095,1.0675284773886158,1.4156951706899723,1.000685678954731,1009620.0
CoMeT500-4,500,bfs_cm2003,0.8982162553354622,1.0903086069489991,1.4525976192903962,1.000447196769241,1252872.0
CoMeT500-5,500,bfs_cm2003,0.9140041825332013,1.0731125278049634,1.4014266773510786,1.0006803763161949,1112230.0
CoMeT250-2,250,bfs_cm2003,0.8227448028349938,1.1845827027445075,1.7287791651205877,1.000917652322104,2591486.0
CoMeT250-3,250,bfs_cm2003,0.872019998432527,1.1142907097607433,1.6265365831479786,1.0009546570013297,1744238.0
CoMeT250-4,250,bfs_cm2003,0.8659603948256481,1.118417597260599,1.700408626313823,1.0010811693087196,1992184.0
CoMeT250-5,250,bfs_cm2003,0.863799477694596,1.1159072465865498,1.7812455433591616,1.0012369485395314,2123602.0
CoMeT125-1,125,bfs_cm2003,0.5843264140029344,1.6171157919578827,3.0613291187694034,1.0011294392500711,7984989.0
CoMeT125-2,125,bfs_cm2003,0.7999987373650582,1.20024273140404,2.026594004817287,1.0013567699639618,3342738.0
CoMeT125-3,125,bfs_cm2003,0.8129683732250439,1.1734471969714697,2.0872839228252085,1.0013638477347115,3144492.0
CoMeT125-4,125,bfs_cm2003,0.7891982960854157,1.2014291262969496,2.2882859806722085,1.0012685367896947,3739657.0
CoMeT125-5,125,bfs_cm2003,0.7619576598314657,1.2359374584229048,2.504261667438026,1.0008968058976446,4404416.0
Baseline0,0,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT1000-5,1000,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT500-1,500,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT500-3,500,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT500-4,500,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT500-5,500,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT250-1,250,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT250-2,250,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT250-3,250,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT250-4,250,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT250-5,250,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT125-1,125,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT125-2,125,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT125-3,125,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT125-4,125,541.leela,1.0,1.0,1.0,1.0,0.0
CoMeT125-5,125,541.leela,1.0,1.0,1.0,1.0,0.0
Baseline0,0,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT1000-5,1000,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT500-1,500,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT500-3,500,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT500-4,500,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT500-5,500,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT250-1,250,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT250-2,250,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT250-3,250,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT250-4,250,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT250-5,250,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT125-1,125,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT125-2,125,ycsb_dserver,1.0,1.0,1.0,1.0,0.0
CoMeT125-3,125,ycsb_dserver,0.9996298345344946,1.0010837423627343,1.0009213514301527,1.000295303859581,44.0
CoMeT125-4,125,ycsb_dserver,0.9992599430125284,1.0009454269421807,1.0018429393999362,1.0002831680845297,382.0
CoMeT125-5,125,ycsb_dserver,0.9992599430125284,1.0018405573677962,1.0018447134471686,0.9999878642249487,336.0
Baseline0,0,507.cactuBSSN,1.0,1.0,1.0,1.0,0.0
CoMeT1000-1,1000,507.cactuBSSN,1.0,1.0,1.0,1.0,0.0
CoMeT1000-2,1000,507.cactuBSSN,1.0,1.0,1.0,1.0,0.0
CoMeT1000-3,1000,507.cactuBSSN,1.0,1.0,1.0,1.0,0.0
CoMeT1000-4,1000,507.cactuBSSN,1.0,1.0,1.0,1.0,0.0
CoMeT1000-5,1000,507.cactuBSSN,1.0,1.0,1.0,1.0,0.0
CoMeT500-1,500,507.cactuBSSN,1.0,1.0,1.0,1.0,0.0
CoMeT500-2,500,507.cactuBSSN,1.0,1.0,1.0,1.0,0.0
CoMeT500-3,500,507.cactuBSSN,1.0,1.0,1.0,1.0,0.0
